No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,station_type,season,AQI_Category
31568,2016,10,6,7,88.0,88.0,2.0,42.0,1900.0,2.0,15.6,1016.8,13.1,0.0,SE,1.1,Dingling,2016-10-06 07:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31569,2016,10,6,8,93.0,93.0,3.0,44.0,2200.0,3.0,15.6,1017.7,13.1,0.0,E,1.6,Dingling,2016-10-06 08:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31570,2016,10,6,9,101.0,102.0,2.0,44.0,2000.0,4.0,15.4,1018.0,12.9,0.0,ESE,2.6,Dingling,2016-10-06 09:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31571,2016,10,6,10,99.0,99.0,2.0,39.0,1800.0,4.0,14.8,1017.9,12.1,0.0,E,3.2,Dingling,2016-10-06 10:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31572,2016,10,6,11,73.0,76.0,2.0,37.0,1700.0,4.0,14.9,1017.5,12.0,0.0,ESE,2.7,Dingling,2016-10-06 11:00:00,Suburban,Autumn,Moderate
31573,2016,10,6,12,78.0,78.0,2.0,36.0,1800.0,6.0,14.9,1017.3,12.0,0.0,ESE,2.8,Dingling,2016-10-06 12:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31574,2016,10,6,13,83.0,89.0,2.0,34.0,1800.0,5.0,14.8,1016.6,12.1,0.0,ESE,2.4,Dingling,2016-10-06 13:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31575,2016,10,6,14,78.0,78.0,2.0,34.0,1700.0,4.0,14.4,1016.0,12.6,0.0,E,2.1,Dingling,2016-10-06 14:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31576,2016,10,6,15,67.0,67.0,2.0,30.0,1700.0,6.0,15.3,1015.6,12.4,0.0,ENE,1.5,Dingling,2016-10-06 15:00:00,Suburban,Autumn,Moderate
31577,2016,10,6,16,48.0,48.0,2.0,29.0,1700.0,7.0,15.3,1015.6,12.6,0.0,NNE,1.0,Dingling,2016-10-06 16:00:00,Suburban,Autumn,Moderate
31578,2016,10,6,17,66.0,66.0,2.0,33.0,1700.0,5.0,15.0,1015.6,12.5,0.0,NNE,1.5,Dingling,2016-10-06 17:00:00,Suburban,Autumn,Moderate
31579,2016,10,6,18,85.0,104.0,2.0,38.0,1800.0,4.0,14.9,1015.6,12.4,0.0,S,0.7,Dingling,2016-10-06 18:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31580,2016,10,6,19,89.0,134.0,2.0,37.0,1800.0,3.0,14.5,1015.4,13.0,1.0,NW,1.1,Dingling,2016-10-06 19:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31581,2016,10,6,20,84.0,103.0,2.0,38.0,1700.0,2.0,14.3,1015.9,13.5,3.9,NE,0.9,Dingling,2016-10-06 20:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31582,2016,10,6,21,69.0,69.0,2.0,37.0,1700.0,8.0,13.9,1015.2,13.1,5.7,ENE,2.4,Dingling,2016-10-06 21:00:00,Suburban,Autumn,Moderate
31583,2016,10,6,22,55.0,55.0,2.0,32.0,1400.0,21.0,14.1,1015.3,13.3,3.8,ESE,2.3,Dingling,2016-10-06 22:00:00,Suburban,Autumn,Moderate
31584,2016,10,6,23,45.0,45.0,2.0,32.0,1300.0,24.0,14.2,1015.2,13.6,3.4,ESE,1.8,Dingling,2016-10-06 23:00:00,Suburban,Autumn,Moderate
31585,2016,10,7,0,39.0,39.0,2.0,24.0,900.0,36.0,13.9,1014.1,13.3,6.0,ESE,2.2,Dingling,2016-10-07 00:00:00,Suburban,Autumn,Moderate
31586,2016,10,7,1,34.0,34.0,2.0,26.0,900.0,32.0,13.5,1014.2,12.9,4.3,ESE,2.7,Dingling,2016-10-07 01:00:00,Suburban,Autumn,Good
31587,2016,10,7,2,30.0,30.0,2.0,25.0,1000.0,30.0,13.2,1014.0,12.6,1.7,ESE,2.7,Dingling,2016-10-07 02:00:00,Suburban,Autumn,Good
31588,2016,10,7,3,32.0,32.0,2.0,23.0,1000.0,29.0,13.0,1013.3,12.5,1.5,ESE,2.3,Dingling,2016-10-07 03:00:00,Suburban,Autumn,Good
31589,2016,10,7,4,37.0,37.0,2.0,23.0,1200.0,32.0,12.6,1012.7,12.1,2.7,E,2.7,Dingling,2016-10-07 04:00:00,Suburban,Autumn,Moderate
31590,2016,10,7,5,30.0,30.0,2.0,33.0,1300.0,16.0,12.5,1012.2,11.9,2.4,ESE,1.7,Dingling,2016-10-07 05:00:00,Suburban,Autumn,Good
31591,2016,10,7,6,21.0,21.0,2.0,28.0,1300.0,19.0,12.2,1011.8,11.6,2.2,ESE,2.2,Dingling,2016-10-07 06:00:00,Suburban,Autumn,Good
31592,2016,10,7,7,28.0,28.0,2.0,25.0,1400.0,21.0,12.0,1011.3,11.4,1.2,E,1.6,Dingling,2016-10-07 07:00:00,Suburban,Autumn,Good
31593,2016,10,7,8,35.0,35.0,2.0,31.0,1600.0,13.0,12.0,1011.5,11.4,0.4,E,1.4,Dingling,2016-10-07 08:00:00,Suburban,Autumn,Good
31594,2016,10,7,9,36.0,36.0,2.0,30.0,1600.0,9.0,12.3,1011.3,11.4,0.0,E,1.9,Dingling,2016-10-07 09:00:00,Suburban,Autumn,Moderate
31595,2016,10,7,10,36.0,36.0,2.0,30.0,1600.0,9.0,12.3,1011.3,11.5,0.7,E,1.5,Dingling,2016-10-07 10:00:00,Suburban,Autumn,Moderate
31596,2016,10,7,11,40.0,40.0,2.0,28.0,1700.0,11.0,12.5,1010.5,11.9,1.6,ENE,1.2,Dingling,2016-10-07 11:00:00,Suburban,Autumn,Moderate
31597,2016,10,7,12,27.0,27.0,2.0,31.0,1600.0,10.0,12.7,1009.2,12.1,1.5,ESE,2.1,Dingling,2016-10-07 12:00:00,Suburban,Autumn,Good
31598,2016,10,7,13,25.0,25.0,2.0,32.0,1500.0,12.0,12.9,1008.4,12.1,0.5,E,1.3,Dingling,2016-10-07 13:00:00,Suburban,Autumn,Good
31599,2016,10,7,14,22.0,22.0,2.0,30.0,1500.0,13.0,13.1,1007.5,12.2,0.0,SE,1.2,Dingling,2016-10-07 14:00:00,Suburban,Autumn,Good
31600,2016,10,7,15,22.0,22.0,2.0,32.0,1600.0,14.0,13.2,1006.9,12.1,0.0,ENE,1.0,Dingling,2016-10-07 15:00:00,Suburban,Autumn,Good
31601,2016,10,7,16,25.0,25.0,2.0,36.0,1600.0,11.0,13.3,1007.2,12.5,0.1,NNW,1.5,Dingling,2016-10-07 16:00:00,Suburban,Autumn,Good
31602,2016,10,7,17,27.0,27.0,2.0,25.0,1500.0,14.0,13.5,1007.5,12.7,1.6,WSW,0.9,Dingling,2016-10-07 17:00:00,Suburban,Autumn,Good
31603,2016,10,7,18,31.0,31.0,2.0,32.0,1700.0,7.0,13.1,1007.7,12.5,0.0,NNW,0.9,Dingling,2016-10-07 18:00:00,Suburban,Autumn,Good
31604,2016,10,7,19,27.0,27.0,2.0,33.0,1600.0,2.0,12.2,1008.2,11.7,0.0,NNW,0.8,Dingling,2016-10-07 19:00:00,Suburban,Autumn,Good
31605,2016,10,7,20,23.0,23.0,2.0,24.0,1500.0,6.0,11.2,1008.9,10.9,0.0,WSW,0.3,Dingling,2016-10-07 20:00:00,Suburban,Autumn,Good
31606,2016,10,7,21,26.0,26.0,2.0,18.0,1400.0,6.0,10.7,1009.3,10.4,0.0,SW,0.8,Dingling,2016-10-07 21:00:00,Suburban,Autumn,Good
31607,2016,10,7,22,15.0,15.0,2.0,18.0,900.0,12.0,9.6,1009.6,9.3,0.1,WNW,0.8,Dingling,2016-10-07 22:00:00,Suburban,Autumn,Good
31608,2016,10,7,23,9.0,9.0,2.0,2.0,600.0,26.0,9.1,1009.9,6.5,0.0,W,2.6,Dingling,2016-10-07 23:00:00,Suburban,Autumn,Good
31609,2016,10,8,0,9.0,9.0,2.0,2.0,200.0,53.0,12.7,1009.8,0.4,0.0,W,3.8,Dingling,2016-10-08 00:00:00,Suburban,Autumn,Good
31610,2016,10,8,1,4.0,6.0,2.0,2.0,200.0,61.0,12.7,1010.0,-0.6,0.0,WNW,5.0,Dingling,2016-10-08 01:00:00,Suburban,Autumn,Good
31611,2016,10,8,2,4.0,11.0,3.0,2.0,200.0,55.0,12.1,1010.6,-1.1,0.0,WNW,4.0,Dingling,2016-10-08 02:00:00,Suburban,Autumn,Good
31612,2016,10,8,3,8.0,8.0,2.0,2.0,200.0,49.0,11.1,1010.9,-1.3,0.0,WNW,3.8,Dingling,2016-10-08 03:00:00,Suburban,Autumn,Good
31613,2016,10,8,4,3.0,6.0,2.0,2.0,200.0,53.0,9.1,1012.0,0.3,0.0,WNW,1.4,Dingling,2016-10-08 04:00:00,Suburban,Autumn,Good
31614,2016,10,8,5,3.0,6.0,2.0,6.0,200.0,54.0,8.6,1012.7,-1.5,0.0,NW,2.2,Dingling,2016-10-08 05:00:00,Suburban,Autumn,Good
31615,2016,10,8,6,7.0,11.0,2.0,9.0,200.0,51.0,7.8,1013.2,-0.9,0.0,N,1.6,Dingling,2016-10-08 06:00:00,Suburban,Autumn,Good
31616,2016,10,8,7,8.0,9.0,2.0,8.0,200.0,52.0,6.3,1014.0,1.2,0.0,WNW,1.1,Dingling,2016-10-08 07:00:00,Suburban,Autumn,Good
31617,2016,10,8,8,9.0,12.0,2.0,8.0,200.0,52.0,10.2,1014.5,-2.2,0.0,WNW,2.2,Dingling,2016-10-08 08:00:00,Suburban,Autumn,Good
31618,2016,10,8,9,13.0,13.0,2.0,8.0,300.0,54.0,11.5,1015.0,-1.7,0.0,W,1.7,Dingling,2016-10-08 09:00:00,Suburban,Autumn,Good
31619,2016,10,8,10,13.0,13.0,3.0,10.0,300.0,54.0,12.8,1014.9,-1.9,0.0,NW,3.3,Dingling,2016-10-08 10:00:00,Suburban,Autumn,Good
31620,2016,10,8,11,8.0,8.0,3.0,9.0,300.0,59.0,13.8,1014.6,-1.4,0.0,WNW,4.6,Dingling,2016-10-08 11:00:00,Suburban,Autumn,Good
31621,2016,10,8,12,8.0,8.0,2.0,9.0,300.0,65.0,14.8,1013.9,-0.9,0.0,WNW,4.3,Dingling,2016-10-08 12:00:00,Suburban,Autumn,Good
31622,2016,10,8,13,46.0,46.0,2.0,7.0,200.0,71.0,15.8,1012.9,-1.3,0.0,WNW,4.9,Dingling,2016-10-08 13:00:00,Suburban,Autumn,Moderate
31623,2016,10,8,14,7.0,7.0,2.0,7.0,200.0,75.0,16.8,1012.3,-1.8,0.0,WNW,3.3,Dingling,2016-10-08 14:00:00,Suburban,Autumn,Good
31624,2016,10,8,15,7.0,6.0,2.0,4.0,200.0,75.0,17.6,1012.1,-2.7,0.0,NW,3.9,Dingling,2016-10-08 15:00:00,Suburban,Autumn,Good
31625,2016,10,8,16,117.0,117.0,2.0,3.0,100.0,76.0,16.8,1012.4,-2.8,0.0,N,1.9,Dingling,2016-10-08 16:00:00,Suburban,Autumn,Unhealthy
31626,2016,10,8,17,117.0,11.0,2.0,3.0,100.0,75.0,16.2,1012.8,-2.4,0.0,N,1.6,Dingling,2016-10-08 17:00:00,Suburban,Autumn,Unhealthy
31627,2016,10,8,18,117.0,26.0,2.0,3.0,100.0,64.0,13.8,1012.9,-2.6,0.0,ENE,1.0,Dingling,2016-10-08 18:00:00,Suburban,Autumn,Unhealthy
31628,2016,10,8,19,117.0,25.0,2.0,3.0,200.0,51.0,10.6,1013.7,1.1,0.0,NW,1.2,Dingling,2016-10-08 19:00:00,Suburban,Autumn,Unhealthy
31629,2016,10,8,20,117.0,32.0,2.0,10.0,200.0,36.0,8.9,1014.6,1.8,0.0,NNW,1.5,Dingling,2016-10-08 20:00:00,Suburban,Autumn,Unhealthy
31630,2016,10,8,21,117.0,17.0,2.0,6.0,200.0,36.0,8.8,1014.9,1.0,0.0,W,0.6,Dingling,2016-10-08 21:00:00,Suburban,Autumn,Unhealthy
31631,2016,10,8,22,117.0,18.0,2.0,5.0,200.0,34.0,7.5,1015.2,1.1,0.0,ESE,1.3,Dingling,2016-10-08 22:00:00,Suburban,Autumn,Unhealthy
31632,2016,10,8,23,117.0,13.0,2.0,4.0,200.0,27.0,6.7,1015.5,1.2,0.0,NW,1.4,Dingling,2016-10-08 23:00:00,Suburban,Autumn,Unhealthy
31633,2016,10,9,0,117.0,10.0,2.0,3.0,200.0,29.0,5.5,1015.8,2.0,0.0,NE,0.6,Dingling,2016-10-09 00:00:00,Suburban,Autumn,Unhealthy
31634,2016,10,9,1,117.0,6.0,2.0,4.0,200.0,32.0,6.1,1015.5,1.0,0.0,N,1.0,Dingling,2016-10-09 01:00:00,Suburban,Autumn,Unhealthy
31635,2016,10,9,2,117.0,6.0,2.0,4.0,200.0,32.0,6.3,1015.2,0.8,0.0,NW,1.4,Dingling,2016-10-09 02:00:00,Suburban,Autumn,Unhealthy
31636,2016,10,9,3,117.0,10.0,2.0,10.0,200.0,24.0,5.1,1015.4,1.8,0.0,NE,0.4,Dingling,2016-10-09 03:00:00,Suburban,Autumn,Unhealthy
31637,2016,10,9,4,117.0,14.0,2.0,17.0,200.0,14.0,4.5,1015.7,1.7,0.0,NNW,1.0,Dingling,2016-10-09 04:00:00,Suburban,Autumn,Unhealthy
31638,2016,10,9,5,117.0,14.0,2.0,12.0,300.0,15.0,4.4,1015.7,1.8,0.0,N,1.0,Dingling,2016-10-09 05:00:00,Suburban,Autumn,Unhealthy
31639,2016,10,9,6,117.0,13.0,2.0,9.0,200.0,14.0,4.6,1015.8,2.3,0.0,NW,1.1,Dingling,2016-10-09 06:00:00,Suburban,Autumn,Unhealthy
31640,2016,10,9,7,117.0,14.0,2.0,12.0,300.0,11.0,5.2,1015.8,2.4,0.0,NW,0.8,Dingling,2016-10-09 07:00:00,Suburban,Autumn,Unhealthy
31641,2016,10,9,8,117.0,28.0,2.0,11.0,300.0,12.0,7.0,1016.1,3.8,0.0,WNW,0.3,Dingling,2016-10-09 08:00:00,Suburban,Autumn,Unhealthy
31642,2016,10,9,9,117.0,37.0,2.0,16.0,300.0,14.0,8.7,1016.2,2.7,0.0,SW,0.9,Dingling,2016-10-09 09:00:00,Suburban,Autumn,Unhealthy
31643,2016,10,9,10,117.0,23.0,2.0,26.0,400.0,17.0,10.5,1015.6,2.1,0.0,SW,1.0,Dingling,2016-10-09 10:00:00,Suburban,Autumn,Unhealthy
31644,2016,10,9,11,117.0,32.0,2.0,33.0,400.0,19.0,12.2,1015.2,2.6,0.0,SSW,1.3,Dingling,2016-10-09 11:00:00,Suburban,Autumn,Unhealthy
31645,2016,10,9,12,117.0,39.0,2.0,40.0,400.0,32.0,13.4,1014.7,2.6,0.0,S,2.1,Dingling,2016-10-09 12:00:00,Suburban,Autumn,Unhealthy
31646,2016,10,9,13,117.0,50.0,2.0,27.0,400.0,53.0,14.1,1013.6,1.4,0.0,ESE,2.1,Dingling,2016-10-09 13:00:00,Suburban,Autumn,Unhealthy
31647,2016,10,9,14,117.0,22.0,2.0,22.0,300.0,84.0,15.1,1012.5,2.9,0.0,E,1.4,Dingling,2016-10-09 14:00:00,Suburban,Autumn,Unhealthy
31648,2016,10,9,15,117.0,40.0,3.0,28.0,400.0,145.0,15.8,1012.0,2.9,0.0,E,1.0,Dingling,2016-10-09 15:00:00,Suburban,Autumn,Unhealthy
31649,2016,10,9,16,117.0,57.0,2.0,47.0,500.0,112.0,16.1,1011.4,3.2,0.0,E,1.8,Dingling,2016-10-09 16:00:00,Suburban,Autumn,Unhealthy
31650,2016,10,9,17,117.0,76.0,2.0,54.0,500.0,65.0,15.6,1011.1,3.7,0.0,ENE,1.1,Dingling,2016-10-09 17:00:00,Suburban,Autumn,Unhealthy
31651,2016,10,9,18,117.0,61.0,2.0,50.0,500.0,34.0,12.5,1011.1,5.6,0.0,NE,0.6,Dingling,2016-10-09 18:00:00,Suburban,Autumn,Unhealthy
31652,2016,10,9,19,117.0,58.0,2.0,46.0,500.0,33.0,11.7,1011.4,5.1,0.0,ENE,1.0,Dingling,2016-10-09 19:00:00,Suburban,Autumn,Unhealthy
31653,2016,10,9,20,117.0,54.0,2.0,37.0,500.0,27.0,9.6,1011.7,4.8,0.0,N,0.7,Dingling,2016-10-09 20:00:00,Suburban,Autumn,Unhealthy
31654,2016,10,9,21,117.0,48.0,2.0,30.0,500.0,19.0,9.3,1011.8,4.3,0.0,NNW,1.7,Dingling,2016-10-09 21:00:00,Suburban,Autumn,Unhealthy
31655,2016,10,9,22,117.0,44.0,2.0,29.0,500.0,21.0,8.3,1011.8,4.3,0.0,NNW,0.9,Dingling,2016-10-09 22:00:00,Suburban,Autumn,Unhealthy
31656,2016,10,9,23,117.0,38.0,2.0,25.0,400.0,19.0,8.1,1011.7,4.3,0.0,NNW,1.7,Dingling,2016-10-09 23:00:00,Suburban,Autumn,Unhealthy
31657,2016,10,10,0,117.0,37.0,2.0,23.0,400.0,15.0,7.6,1011.6,3.8,0.0,NNW,1.7,Dingling,2016-10-10 00:00:00,Suburban,Autumn,Unhealthy
31658,2016,10,10,1,117.0,39.0,2.0,23.0,400.0,13.0,6.8,1011.5,3.9,0.0,NW,1.1,Dingling,2016-10-10 01:00:00,Suburban,Autumn,Unhealthy
31659,2016,10,10,2,117.0,36.0,2.0,21.0,400.0,10.0,6.1,1011.5,3.9,0.0,NW,1.0,Dingling,2016-10-10 02:00:00,Suburban,Autumn,Unhealthy
31660,2016,10,10,3,117.0,35.0,2.0,21.0,400.0,8.0,6.0,1011.1,3.7,0.0,NNW,1.3,Dingling,2016-10-10 03:00:00,Suburban,Autumn,Unhealthy
31661,2016,10,10,4,117.0,38.0,2.0,23.0,500.0,8.0,5.9,1010.9,3.6,0.0,NNW,1.4,Dingling,2016-10-10 04:00:00,Suburban,Autumn,Unhealthy
31662,2016,10,10,5,117.0,36.0,2.0,21.0,500.0,8.0,5.6,1010.9,3.9,0.0,N,1.4,Dingling,2016-10-10 05:00:00,Suburban,Autumn,Unhealthy
31663,2016,10,10,6,117.0,41.0,2.0,23.0,500.0,8.0,5.4,1010.8,3.7,0.0,NE,0.8,Dingling,2016-10-10 06:00:00,Suburban,Autumn,Unhealthy
31664,2016,10,10,7,117.0,41.0,2.0,24.0,500.0,7.0,6.4,1010.9,3.9,0.0,NNW,0.9,Dingling,2016-10-10 07:00:00,Suburban,Autumn,Unhealthy
31665,2016,10,10,8,117.0,59.0,2.0,21.0,500.0,9.0,7.8,1011.2,4.4,0.0,NNW,1.2,Dingling,2016-10-10 08:00:00,Suburban,Autumn,Unhealthy
31666,2016,10,10,9,117.0,52.0,2.0,22.0,600.0,23.0,10.6,1011.1,4.7,0.0,WNW,1.0,Dingling,2016-10-10 09:00:00,Suburban,Autumn,Unhealthy
31667,2016,10,10,10,117.0,58.0,2.0,31.0,600.0,32.0,13.3,1010.6,4.7,0.0,S,1.1,Dingling,2016-10-10 10:00:00,Suburban,Autumn,Unhealthy
31668,2016,10,10,11,117.0,58.0,2.0,39.0,600.0,42.0,14.8,1009.9,5.0,0.0,S,1.4,Dingling,2016-10-10 11:00:00,Suburban,Autumn,Unhealthy
31669,2016,10,10,12,117.0,94.0,2.0,52.0,700.0,67.0,16.0,1008.7,5.0,0.0,S,1.6,Dingling,2016-10-10 12:00:00,Suburban,Autumn,Unhealthy
31670,2016,10,10,13,117.0,99.0,2.0,45.0,700.0,91.0,16.6,1007.5,5.5,0.0,SSE,1.3,Dingling,2016-10-10 13:00:00,Suburban,Autumn,Unhealthy
31671,2016,10,10,14,117.0,109.0,2.0,47.0,700.0,79.0,17.4,1006.7,5.7,0.0,SSW,1.6,Dingling,2016-10-10 14:00:00,Suburban,Autumn,Unhealthy
31672,2016,10,10,15,81.0,108.0,2.0,51.0,800.0,82.0,17.8,1006.2,6.6,0.0,SE,1.7,Dingling,2016-10-10 15:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31673,2016,10,10,16,94.0,114.0,2.0,58.0,800.0,74.0,17.7,1006.0,6.5,0.0,SE,1.3,Dingling,2016-10-10 16:00:00,Suburban,Autumn,Unhealthy for Sensitive Groups
31674,2016,10,10,17,414.0,414.0,2.0,66.0,900.0,58.0,16.9,1006.0,6.7,0.0,ESE,1.1,Dingling,2016-10-10 17:00:00,Suburban,Autumn,Hazardous
31675,2016,10,10,18,414.0,115.0,6.0,61.0,900.0,32.0,15.1,1006.3,7.9,0.0,NNE,0.8,Dingling,2016-10-10 18:00:00,Suburban,Autumn,Hazardous
31676,2016,10,10,19,414.0,102.0,5.0,54.0,1000.0,25.0,13.6,1006.9,7.8,0.0,NNE,0.9,Dingling,2016-10-10 19:00:00,Suburban,Autumn,Hazardous
31677,2016,10,10,20,414.0,96.0,5.0,54.0,900.0,25.0,12.1,1007.4,7.8,0.0,WNW,0.8,Dingling,2016-10-10 20:00:00,Suburban,Autumn,Hazardous
31678,2016,10,10,21,414.0,98.0,5.0,55.0,900.0,21.0,11.4,1007.9,7.7,0.0,NNW,1.4,Dingling,2016-10-10 21:00:00,Suburban,Autumn,Hazardous
31679,2016,10,10,22,414.0,103.0,5.0,57.0,1000.0,18.0,10.8,1008.6,7.7,0.0,NNW,1.3,Dingling,2016-10-10 22:00:00,Suburban,Autumn,Hazardous
31680,2016,10,10,23,414.0,111.0,5.0,55.0,1000.0,16.0,10.5,1009.3,7.7,0.0,NNW,1.1,Dingling,2016-10-10 23:00:00,Suburban,Autumn,Hazardous
31681,2016,10,11,0,414.0,101.0,4.0,48.0,1000.0,13.0,9.5,1009.4,7.4,0.0,N,1.2,Dingling,2016-10-11 00:00:00,Suburban,Autumn,Hazardous
31682,2016,10,11,1,414.0,101.0,4.0,47.0,1000.0,17.0,10.1,1009.4,7.3,0.0,N,1.2,Dingling,2016-10-11 01:00:00,Suburban,Autumn,Hazardous
31683,2016,10,11,2,414.0,92.0,4.0,36.0,900.0,21.0,9.3,1009.4,7.1,0.0,NW,1.3,Dingling,2016-10-11 02:00:00,Suburban,Autumn,Hazardous
31684,2016,10,11,3,414.0,71.0,4.0,29.0,800.0,21.0,8.4,1009.2,6.7,0.0,NNW,1.3,Dingling,2016-10-11 03:00:00,Suburban,Autumn,Hazardous
31685,2016,10,11,4,414.0,61.0,4.0,22.0,700.0,23.0,7.6,1009.8,6.4,0.0,N,1.0,Dingling,2016-10-11 04:00:00,Suburban,Autumn,Hazardous
31686,2016,10,11,5,414.0,45.0,4.0,19.0,700.0,23.0,7.3,1010.5,5.9,0.0,NW,1.4,Dingling,2016-10-11 05:00:00,Suburban,Autumn,Hazardous
31687,2016,10,11,6,414.0,44.0,10.0,48.0,800.0,18.0,7.6,1011.3,5.9,0.0,WSW,1.0,Dingling,2016-10-11 06:00:00,Suburban,Autumn,Hazardous
31688,2016,10,11,7,414.0,56.0,12.0,45.0,700.0,29.0,10.5,1012.4,4.4,0.0,N,1.8,Dingling,2016-10-11 07:00:00,Suburban,Autumn,Hazardous
31689,2016,10,11,8,414.0,33.0,12.0,27.0,500.0,46.0,13.7,1013.4,4.6,0.0,NW,0.9,Dingling,2016-10-11 08:00:00,Suburban,Autumn,Hazardous
31690,2016,10,11,9,414.0,6.0,9.0,11.0,400.0,63.0,17.4,1014.0,0.9,0.0,N,2.0,Dingling,2016-10-11 09:00:00,Suburban,Autumn,Hazardous
31691,2016,10,11,10,414.0,6.0,9.0,11.0,400.0,68.0,18.7,1014.2,-0.2,0.0,N,2.2,Dingling,2016-10-11 10:00:00,Suburban,Autumn,Hazardous
31692,2016,10,11,11,414.0,6.0,6.0,11.0,400.0,68.0,19.4,1013.8,-0.1,0.0,NNW,2.3,Dingling,2016-10-11 11:00:00,Suburban,Autumn,Hazardous
31693,2016,10,11,12,414.0,6.0,5.0,9.0,300.0,70.0,20.4,1012.9,0.8,0.0,NW,1.6,Dingling,2016-10-11 12:00:00,Suburban,Autumn,Hazardous
31694,2016,10,11,13,414.0,6.0,6.0,12.0,400.0,69.0,21.2,1011.9,0.9,0.0,NNW,1.4,Dingling,2016-10-11 13:00:00,Suburban,Autumn,Hazardous
31695,2016,10,11,14,414.0,23.0,7.0,13.0,400.0,73.0,21.2,1011.1,5.1,0.0,SSE,2.8,Dingling,2016-10-11 14:00:00,Suburban,Autumn,Hazardous
31696,2016,10,11,15,414.0,130.0,4.0,23.0,800.0,61.0,20.0,1011.2,7.7,0.0,ESE,2.9,Dingling,2016-10-11 15:00:00,Suburban,Autumn,Hazardous
31697,2016,10,11,16,414.0,130.0,6.0,41.0,1700.0,92.0,18.9,1011.6,8.5,0.0,ESE,3.4,Dingling,2016-10-11 16:00:00,Suburban,Autumn,Hazardous
31698,2016,10,11,17,414.0,130.0,9.0,59.0,2400.0,78.0,17.7,1012.3,9.6,0.0,ESE,2.6,Dingling,2016-10-11 17:00:00,Suburban,Autumn,Hazardous
31699,2016,10,11,18,414.0,196.0,6.0,57.0,2300.0,58.0,16.5,1013.1,9.9,0.0,ESE,1.5,Dingling,2016-10-11 18:00:00,Suburban,Autumn,Hazardous
31700,2016,10,11,19,414.0,162.0,2.0,44.0,2100.0,38.0,15.3,1014.0,10.3,0.0,E,1.1,Dingling,2016-10-11 19:00:00,Suburban,Autumn,Hazardous
31701,2016,10,11,20,414.0,144.0,2.0,39.0,2000.0,40.0,13.5,1014.6,10.1,0.0,E,0.8,Dingling,2016-10-11 20:00:00,Suburban,Autumn,Hazardous
31702,2016,10,11,21,414.0,135.0,2.0,36.0,2000.0,34.0,13.9,1015.4,10.1,0.0,E,1.2,Dingling,2016-10-11 21:00:00,Suburban,Autumn,Hazardous
31703,2016,10,11,22,414.0,129.0,2.0,34.0,2000.0,23.0,14.2,1016.0,9.4,0.0,E,2.7,Dingling,2016-10-11 22:00:00,Suburban,Autumn,Hazardous
31704,2016,10,11,23,414.0,120.0,2.0,31.0,1900.0,22.0,14.0,1016.2,9.0,0.0,E,1.6,Dingling,2016-10-11 23:00:00,Suburban,Autumn,Hazardous
31705,2016,10,12,0,414.0,110.0,2.0,28.0,1800.0,22.0,13.7,1016.3,8.7,0.0,ESE,2.1,Dingling,2016-10-12 00:00:00,Suburban,Autumn,Hazardous
31706,2016,10,12,1,414.0,102.0,2.0,28.0,1700.0,15.0,13.5,1016.3,8.3,0.0,E,2.1,Dingling,2016-10-12 01:00:00,Suburban,Autumn,Hazardous
31707,2016,10,12,2,414.0,80.0,3.0,34.0,1400.0,9.0,13.4,1016.3,8.0,0.0,E,1.9,Dingling,2016-10-12 02:00:00,Suburban,Autumn,Hazardous
31708,2016,10,12,3,414.0,63.0,2.0,31.0,1000.0,9.0,13.4,1016.3,8.0,0.0,ESE,1.7,Dingling,2016-10-12 03:00:00,Suburban,Autumn,Hazardous
31709,2016,10,12,4,414.0,54.0,2.0,25.0,900.0,8.0,13.3,1016.4,7.9,0.0,ESE,1.6,Dingling,2016-10-12 04:00:00,Suburban,Autumn,Hazardous
31710,2016,10,12,5,414.0,52.0,2.0,36.0,900.0,2.0,12.9,1016.5,8.2,0.0,ESE,1.4,Dingling,2016-10-12 05:00:00,Suburban,Autumn,Hazardous
31711,2016,10,12,6,414.0,65.0,3.0,55.0,900.0,4.0,12.6,1016.8,8.5,0.0,ESE,1.3,Dingling,2016-10-12 06:00:00,Suburban,Autumn,Hazardous
31712,2016,10,12,7,414.0,81.0,4.0,58.0,1100.0,2.0,12.3,1017.2,8.6,0.0,SE,1.2,Dingling,2016-10-12 07:00:00,Suburban,Autumn,Hazardous
31713,2016,10,12,8,414.0,88.0,5.0,54.0,1100.0,2.0,12.3,1017.9,8.6,0.0,ESE,1.4,Dingling,2016-10-12 08:00:00,Suburban,Autumn,Hazardous
